group,gender,spk_id,user_id,batch_id,audio_id,sentence,audio,duration_seconds
NF,F,Spk8,U_ecb82da1a5,875_900,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_22,ndabomba ukufika mu makufi ilyo panshi mukutoola ukwa maceli,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_22_875_900.wav,5.9
NF,F,Spk8,U_ecb82da1a5,875_900,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_23,bambi balipatile ukusesha ubushiku fyali no kucitikilapo lelo kwalifye kutwishika kwakwe ekwancebwishe,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_23_875_900.wav,9.11
NF,F,Spk8,U_ecb82da1a5,875_900,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_24,kabili bushe tekuti cibe icabupe icisuma ku mwana wesu,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_24_875_900.wav,4.79
NF,F,Spk8,U_ecb82da1a5,875_900,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_25,pa numa ya ifyo calyangwike ukulaba ukulaba,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_25_875_900.wav,4.985
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_1,robin aikile mukutekanya pa mutanto kabili aisangile mukwangufyanya pa mushili uwakosa uwa mabwe,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_1_850_875.wav,10.04
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_2,lelo ukupeelwa iyo mibeele ndetwishika nga cakuti iyo imitantikile kuti yapangwa,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_2_850_875.wav,7.925
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_3,owe lyonse asangwa pa cilimba efyalandile van alingile ukuba kumo pali nomba elyo umo aisaseka,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_3_850_875.wav,9.905
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_4,ba mama ba taylor tabaishibe saana pali kotoni lelo ukulandapo amashiwi yamo kwalekabilwa,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_4_850_875.wav,7.888
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_5,mukushukila nshabala amona ifilyo fya nama shobe mfwile ukumona ifilyo fya nama shobe bana muka poyser,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_5_850_875.wav,9.05
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_6,umulumendo ali mu cifungo kabili ndetina ukuti imfwa yakwe naibilishiwa,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_6_850_875.wav,6.513
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_7,inshita naloleshe pe tebulo lyandi nalishibe ukuti umuntu umo alifwimfwintile amapepala yandi,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_7_850_875.wav,8.036
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_8,ukumoneka kwa kwa rachael ukwabutulukila kabili ukwatwa kabili na menso yakwe ayatumbuka fyalimupapwishe  pamo no bukali bwa kupapa,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_8_850_875.wav,11.186
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_9,ndeshininkisha ukuti nalishiba ukusala ifintu ifisuma muli iyo inshila ifyo fyonse fyaciine nawishiba ifyo ifibekobeko fya mabwe,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_9_850_875.wav,10.172
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_10,ifi fishinka filemoneka fileyamba ukulondolola amaka ya mfifi na fimbi ifyakwelenganya ifya calo cimbi ukwa kucimfyanya kwa makana amakumi yabili ukwa pa fimana,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_10_850_875.wav,13.468
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_11,lyena asekele panoono elyo ayasuka iyo ba mama beth nine elizabeth parsons,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_11_850_875.wav,9.005
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_12,ukusenda pa kati ka kanwa kabili ukumona kwayanguka ukwa mapindo yakwe fyalifililwe ukulondololwa kabili fyalipatilwe,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_12_850_875.wav,10.426
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_13,munny inshimbi yandi iya twite told napapata ibike panshi pakuti ikabe,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_13_850_875.wav,5.779
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_14,nshilepwa ilyo nalanda ukuti mu nshita iyi tacali icishaseeka,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_14_850_875.wav,6.37
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_15,limo lilo bacita ukuti icakufimbana capena pantu ifisalu na malangi fyalisankana,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_15_850_875.wav,7.816
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_16,senda nkandetele icakukabushanya naco  iya kwa louis ninkwata iyi shikulu,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_16_850_875.wav,5.779
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_17,alimbomfeshe saana alefwaya alenguma inshita yonse,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_17_850_875.wav,4.844
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_18,uko konse icikuuku cingasangwa uko ekwaba icalici lya mushilo nangu cakuti mukana kilisitu alateeka kulya,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_18_850_875.wav,9.659
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_19,ciine ciine alipakeese icalici lya kwa kilisitu pa nshita iitali,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_19_850_875.wav,5.516
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_20,ilyo atendekefye ukubomba aletungulula abashilika abaipatwile ukupitila mukuikosha,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_20_850_875.wav,8.15
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_21,ndefwaya ukufumako kuli cena umupwilapo panoono panoono,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_21_850_875.wav,4.934
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_22,bushe ifikuulwa fyalepesha ifya musumba  te kuti fimoneke apatali,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_22_850_875.wav,6.37
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_23,efyalandile ba kaputeni donnithorne nabaikalika apo bengamona umucokololo uwapita ukulola umwinshi wako basungila ifilyo fifuma ku nama,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_23_850_875.wav,12.052
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_24,tutontonkanya ukuti mukubombako panoono nelyo mukubombeshako kuti twatalusha ulubembu,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_24_850_875.wav,7.349
NF,F,Spk8,U_ecb82da1a5,850_875,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_25,kwena ndeya nga kapanga wa fintu kuti ifyo fiine na iwe,Bemba_NF_Spk8_U_ecb82da1a5_Utterance_25_850_875.wav,4.284
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_1,amashiwi yakutasha yaleisa ukufuma konsekonse ilyo namfumu ali pa lwendo lwakwe,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_1_600_625.wav,6.188
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_2,ukuwamya ing'anda ukusalangana kwa ncito ifyo filalenga cayangukila ubuteko ukulembesha fyonse ifyo abashilika balefwaya,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_2_600_625.wav,9.95
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_3,aikele palya pa cishunguluka ica bwato ico nshabalile amona,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_3_600_625.wav,5.248
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_4,yunifomu yabo ilabipa saana mupepi na kuli bonse abafwile ukuifwala,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_4_600_625.wav,6.432
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_5,uyu e muku wakulekelesha uwakulila pamo na iwe umutebeto,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_5_600_625.wav,5.062
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_6,calo nshi wafumako olaf bushe inshita yonse iyi wabafye umusha amenso ya busha yaisasanika,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_6_600_625.wav,7.071
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_7,isa kuno we cambi na umupokapoka watalala kuli namfumu uwashika mu matontonkanyo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_7_600_625.wav,6.049
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_8,otela incende uko umweni ilingi alipila ulupiya amadola ayengi ukupeelwa imiputule yabipa,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_8_600_625.wav,8.163
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_9,takwali icikuulwa ca mapepo nangufye ca burgos iciine icingalinganishiwa na montmartre,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_9_600_625.wav,8.15
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_10,ashininkishe eico temukufwayafye icalengele apafikile ukubipa kwa fintu ukwakunuma lelo na mukufwaya ukwishiba icalengele,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_10_600_625.wav,10.791
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_11,bushe tekuti ine nelyo ndi no bulanda ukucumfwa bushe umwana wakwe aishileba shani,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_11_600_625.wav,7.268
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_12,umunandi tamoneke ngo wapopomenwa pa mulandu wa kufilwa lelo apukumwine ifipeya ne mipuulwe yakukanaleka,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_12_600_625.wav,8.812
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_13,ndabombela mukumenda ifya mu ng'anda waishiba kabili ndasakamana ne nsalu,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_13_600_625.wav,4.957
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_14,ba shikulu ba soames bali nakalimo abasakamikwa na ifi ifyebo fyaishile pa muku umo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_14_600_625.wav,5.886
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_15,kabili ulingile ukuba ojo uushashuka efyo alundilepo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_15_600_625.wav,4.296
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_16,nalaeshako nga ninjishiba fyonse ifyo naishibe kale,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_16_600_625.wav,3.38
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_17,teti nteye na iwe kwati kaume akanoono nakabili efyo alandile panoono ifi fiine efyo ufuluka mama marie,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_17_600_625.wav,8.033
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_18,abwelela mu kukanalanda inshita yonse ishalako iyacungulo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_18_600_625.wav,5.666
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_19,nalitemenwe saana akamuputule ka mubwato akatulile mu ofeshi lyakulilamo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_19_600_625.wav,6.351
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_20,kabili umwana wa mubomfi wa mwibala atemeneicimuti mu tupimfya tunoono kwali umwina watuko nawinama palya,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_20_600_625.wav,8.742
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_21,ninguminina pa mulandu wakwikalisha pa nshita iitali efyo alandile ndefwaisha ukulwa napilibukiile ku mulimi,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_21_600_625.wav,9.671
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_22,ningumfwa fimo pa lyashi lyobe efyalandile kenneth kabili ndelifwaisha ukumfwa,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_22_600_625.wav,6.745
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_23,acili pa mumana lelo ali mu bwato bwa kwa timascheff alilandilefye bwino,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_23_600_625.wav,6.072
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_24,mukulekelesha fyonse fyali mu mutalalila kabili ifyafiita mu lubansa lwakwa gamewell,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_24_600_625.wav,6.084
NF,F,Spk3,U_0ad502ddfc,600_625,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_25,nautilus yaba cipicipi no kuloba mu antarctic kabili nemo alingila mu kupopomenwa,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_25_600_625.wav,7.071
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_1,bamayo balilile ulya namumona kuno isa isa,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_1_625_650.wav,3.692
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_2,twalikwata ukushomboka ukunoono kuno ngefyo caba na kumbi kabili ifintu fyonse tekuti ficitikefye ukwabula amafya,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_2_625_650.wav,8.127
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_3,ulelanda ngo muntu uwasambilila efyalandile beth alelanguluka bushe wikala kwisa,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_3_625_650.wav,6.386
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_4,monse mubili muli ifi ifisambilisho fyashupa ukumfwikisha ubumi bonse ubwatushunguluka nangu cakuti bulecula bucili bwalicindikwa kabili busuma,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_4_625_650.wav,11.018
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_5,ngashimako amatwi pa maminiti ikumi kabili walasambilila ifyo balemba ifisela,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_5_625_650.wav,5.828
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_6,nalimwene pa ciyanda ca babenye ica hamburg amafupa ya cimo pali ifi ifibumbwa amamita ukucila pali pabula,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_6_625_650.wav,9.868
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_7,ukubengeshima ukwa cimana pa mabuula kwaletepelesha kabili kwaleng'winta  ilyo talaya ukulola ku kapinda ka kulyo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_7_625_650.wav,9.404
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_8,awe nalilabileko fyonse pali bongobongo efyapundile umwanakashi,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_8_625_650.wav,4.621
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_9,ikumbi lyena mukucenjela umutwe wakwe uwa golide kabili ukubengeshima kwakwe kwalifuma,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_9_625_650.wav,9.102
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_10,fairview yali amamita 19 ukuleepa pakuyako lelo ilyo 10 koloko yalelila balifikile pa cifungo ca musumba,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_10_625_650.wav,9.102
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_11,ing'anda inunka icushi ubwato bununkila icongo ca nsansa,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_11_625_650.wav,4.18
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_12,umwana wa mpanga tekuti usakamane nangu panoono pa fintu ifingi ifyo nkumbwa,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_12_625_650.wav,5.863
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_13,lelo ni fwaka eiletele saana apakalamba ukucitika kwa fyangalo ukwa nomba mukupwililika,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_13_625_650.wav,7.07
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_14,mu nshilafye yonse balefwaya ukumwenamo amaka ya mutakatifu paulo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_14_625_650.wav,5.468
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_15,pa nshita imo pa numa ya ifyo nshaibukishepo nangu cimo icaibela,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_15_625_650.wav,4.911
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_16,inshita yonse iyasendelwe ukubomba umulimo imyak 14 imyeshi itatu na inshiku shisano,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_16_625_650.wav,7.988
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_17,amoneke ukulolela ukuti amubweseshe icasuko lelo ilyo ashabweseshe alitwalilile,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_17_625_650.wav,7.535
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_18,pa muulu na panshi ya menshi efyo twaile mukusenda icuma icingi no kusansamuka ukwingi,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_18_625_650.wav,7.349
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_19,ubulangeti bwa golide bulangeti bwa siufele efyo alandile,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_19_625_650.wav,5.689
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_20,apalekanina abantu apacishinka ni palubuuto na pa cintelelwe,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_20_625_650.wav,4.667
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_21,alipatile imiminine iingalenga yaingilila  ukufwaisha kwakwe ukwa kwafwa abaice,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_21_625_650.wav,6.664
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_22,uyu efyo balandile ecintomfwa uutwingilila mukwiba amakoti yesu,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_22_625_650.wav,5.352
NF,F,Spk3,U_0ad502ddfc,625_650,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_23,kwalifitile icakuti tekuti mbone nangu cimo kanofye tumo tumo utwalepuka  pa calo,Bemba_NF_Spk3_U_0ad502ddfc_Utterance_23_625_650.wav,6.386
