group,gender,spk_id,user_id,batch_id,audio_id,sentence,audio,duration_seconds
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_13,mukukanacetekela imipingwile yakwe ukufwaya kwakwe ukwakumfwa ifyo chingachgook aletontonkanya kwali kwa lyonse kabili mu cishinka,Bemba_NF_Spk10_U_ad1303a770_Utterance_13_450_475.wav,14.083
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_14,mukushukila na kabili imfwa yakwa kaffar kuti yamubombela mu busuma,Bemba_NF_Spk10_U_ad1303a770_Utterance_14_450_475.wav,6.571
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_15,amusendele na maka mukuboko bushe nawishiba umo ndelosha,Bemba_NF_Spk10_U_ad1303a770_Utterance_15_450_475.wav,5.515
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_16,ukukwanisha fyonse ifilefwaikwa ukwa uku ukukansana kwabubifi kwalipanga ululimi lwakuipokolwelako ulo abenefye babomfya,Bemba_NF_Spk10_U_ad1303a770_Utterance_16_450_475.wav,17.148
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_17,kwena aliba bwino nangu cakuti alikwete inshita iibi ubushiku,Bemba_NF_Spk10_U_ad1303a770_Utterance_17_450_475.wav,5.654
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_18,robin alitemenwe ilyo pa nshita iitali balibashile pa fisolobelo fyabo,Bemba_NF_Spk10_U_ad1303a770_Utterance_18_450_475.wav,7.79
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_19,takwaba ukuiletelela ukuli konse ukwa bakalanda ba filecitika aba nomba pafyo timaeus aleponena mu kutumpa kwa fisambilisho fya kwa plato ifyaimako pa numa yakwe,Bemba_NF_Spk10_U_ad1303a770_Utterance_19_450_475.wav,18.03
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_20,ukucula kwabo takwatala nanomba akutantikwa bwino na kalemba umuntu,Bemba_NF_Spk10_U_ad1303a770_Utterance_20_450_475.wav,6.873
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_21,kuti natemwa ukwishiba nga cakuti nalikwata inshita ya kuntanshi iyalulumbi efyalilile icimuti mukusekelela,Bemba_NF_Spk10_U_ad1303a770_Utterance_21_450_475.wav,10.414
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_22,della alikwete umwaice wakwe umwanakashi uwe shina lya maria kabili no mufyala wakwe uwe shina lya jane,Bemba_NF_Spk10_U_ad1303a770_Utterance_22_450_475.wav,10.53
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_23,wiposako saana amano ku fyangalo we mwana,Bemba_NF_Spk10_U_ad1303a770_Utterance_23_450_475.wav,4.737
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_24,ifilembo fya pesamba sumner kuli shannon akapepo kanoono pa 12 mu 1856,Bemba_NF_Spk10_U_ad1303a770_Utterance_24_450_475.wav,9.265
NNF,F,Spk10,U_ad1303a770,450_475,Bemba_NF_Spk10_U_ad1303a770_Utterance_25,mu bushiku bonse ubwafiita aimbile kuli ena pa windo lya fishimbi,Bemba_NF_Spk10_U_ad1303a770_Utterance_25_450_475.wav,7.372
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_1,aiswile iciibi no kubilikisha abalendo aba tom,Bemba_NF_Spk10_U_ad1303a770_Utterance_1_475_500.wav,5.492
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_2,intungulushi sha balepondoka shayambile ukutwishika amaka shakwete ayakupoka umusumba,Bemba_NF_Spk10_U_ad1303a770_Utterance_2_475_500.wav,9.706
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_3,ulwa ici icilonganino edward umulumendo uwamyaka 17 aitile ukubelelwa uluse ulwingi nao balemufwaya kuli hollan,Bemba_NF_Spk10_U_ad1303a770_Utterance_3_475_500.wav,14.385
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_4,alipimine no kupima na kabili imbale sha bamita no kukonkamo mukuceceta konse uko engatontonkanya lelo fyonse fyali fyafye,Bemba_NF_Spk10_U_ad1303a770_Utterance_4_475_500.wav,13.073
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_5,philip lefrank uyu shikulu jago uutusopa efyalandile umwaume umukote ninshi aletulondolola kuli bena mu mucinshi,Bemba_NF_Spk10_U_ad1303a770_Utterance_5_475_500.wav,11.111
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_6,cinshi lyena ukuboko kwa muntu ukukulu kabili kwamoneke ukwatwa kwamoneke pa muulu wa cishiba,Bemba_NF_Spk10_U_ad1303a770_Utterance_6_475_500.wav,11.691
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_7,iyi imibele yabafye icalo conse kabili isangwa saana muli balya abaimona kwati balicila bambi,Bemba_NF_Spk10_U_ad1303a770_Utterance_7_475_500.wav,10.263
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_8,ulupwa ulwabulanda saana kabili ulushaikatana ulo nshaikele nalo pamo peene ku mutebeto,Bemba_NF_Spk10_U_ad1303a770_Utterance_8_475_500.wav,8.986
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_9,lyali limo ilya malyashi yafikapo kabili ayasuma aya kwa duma mukalamba,Bemba_NF_Spk10_U_ad1303a770_Utterance_9_475_500.wav,7.895
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_10,lyena aimine aleng'wing'wisha umwela umo nomba ali no kushanina,Bemba_NF_Spk10_U_ad1303a770_Utterance_10_475_500.wav,7.527
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_11,tabalile alandapo nangufye muku umo pa butali nelyo pa mafya ya lwendo,Bemba_NF_Spk10_U_ad1303a770_Utterance_11_475_500.wav,8.545
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_12,nshilefwaya ukwiminina fye no kuloleshafye,Bemba_NF_Spk10_U_ad1303a770_Utterance_12_475_500.wav,5.12
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_13,nga cakuti kuti amona phronsie pakashitafye akanoono,Bemba_NF_Spk10_U_ad1303a770_Utterance_13_475_500.wav,5.979
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_14,kashimikila na umbi pa numa yakumukalipila pa cinso cakwe pa kukanateka bwino acincishe ukwimba ilumbo,Bemba_NF_Spk10_U_ad1303a770_Utterance_14_475_500.wav,14.234
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_15,lyena ukupilibukila kuli jane aipwishe mwishiwi ilyayaluka bushe alibafye mukashana umusuma jane,Bemba_NF_Spk10_U_ad1303a770_Utterance_15_475_500.wav,11.726
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_16,bushe waliyako ku paris mu myaka iyanomba,Bemba_NF_Spk10_U_ad1303a770_Utterance_16_475_500.wav,4.621
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_17,inshila na mapange yakwa timaeus yalipusana saana nayo yonse aya malyashi yakwa plato,Bemba_NF_Spk10_U_ad1303a770_Utterance_17_475_500.wav,8.255
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_18,lyena alicisaposa panshi kabili no kufyambata iyakonkelepo,Bemba_NF_Spk10_U_ad1303a770_Utterance_18_475_500.wav,7.477
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_19,palya epaponeene ukwipusha ukwasakamikwa bamama ba fitzooth balepaashanya imilimo yakwa shikulu wa mpanga,Bemba_NF_Spk10_U_ad1303a770_Utterance_19_475_500.wav,13.944
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_20,atontonkenye panoono kabili lyena atile iyo nshiletontonkanya ifyo kwena natemwa ukuti wanjipusha,Bemba_NF_Spk10_U_ad1303a770_Utterance_20_475_500.wav,10.484
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_21,tacalifye ukuti alilandile ifyo lelo ukuti nalishibe ukuti talandile nalishininkishe nalimwene,Bemba_NF_Spk10_U_ad1303a770_Utterance_21_475_500.wav,10.565
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_22,ee lelo nalimo nalimutiinya munshila imo,Bemba_NF_Spk10_U_ad1303a770_Utterance_22_475_500.wav,5.004
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_23,frank abelengele icingeleshi panoono panoono kabili ilyo alebelengelako icipepala ca kulekana kwa cupo elyo ubukali bwalekulilako,Bemba_NF_Spk10_U_ad1303a770_Utterance_23_475_500.wav,17.787
NNF,F,Spk10,U_ad1303a770,475_500,Bemba_NF_Spk10_U_ad1303a770_Utterance_24,ninjishiba efyalepwililika polly aleitalalika ifilamba nshacite ifyo tekuti ncite nakutotela,Bemba_NF_Spk10_U_ad1303a770_Utterance_24_475_500.wav,13.433
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_1,ulucelo umusha wakwe na umubomfi uwamu ng'anda balisaingila,Bemba_NNF_Spk2_U_e6a787599e_Utterance_1_50_75.wav,7.88
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_2,balimusha lilya pantu kalinda wa cifungo alifika pakuti  esule ifibi na ukubashindika ku ofeshi,Bemba_NNF_Spk2_U_e6a787599e_Utterance_2_50_75.wav,13.499
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_3,tabby alibasakamene ilyo bali abaice eco takuli na umbi uwingabasakamana mu kulwala na mubukote.,Bemba_NNF_Spk2_U_e6a787599e_Utterance_3_50_75.wav,11.375
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_4,ukansanga ndelanda ukwabula ukuleka pa baume bane abena taitani turner na tintoret munshila imo iine,Bemba_NNF_Spk2_U_e6a787599e_Utterance_4_50_75.wav,8.6
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_5,calishimikwa ukuti george aliteyele icangalo bwino kabili alishintilile pa calo pakuti atunguluke,Bemba_NNF_Spk2_U_e6a787599e_Utterance_5_50_75.wav,14.135
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_6,bushe alayamba ukushitisha amanyushipepala ku bena kick a poos,Bemba_NNF_Spk2_U_e6a787599e_Utterance_6_50_75.wav,8.645
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_7,kunse ya mushi mu mutengo mwaiminine umuti uusuma uwa uwamufiili,Bemba_NNF_Spk2_U_e6a787599e_Utterance_7_50_75.wav,14.135
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_8,mufumye kunse ya thorkel kabili leka omfwe ulupanga lobe,Bemba_NNF_Spk2_U_e6a787599e_Utterance_8_50_75.wav,4.749
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_9,ilyo baali panse unc yaiswilefye icibi no kwamba ukushila inshila,Bemba_NNF_Spk2_U_e6a787599e_Utterance_9_50_75.wav,11.375
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_10,ayambile ukuilishanya kwalubanalubana pa ndoshi yalubile ku numa ya nsalu yali ku kuso,Bemba_NNF_Spk2_U_e6a787599e_Utterance_10_50_75.wav,9.965
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_11,nalaipusha ifishiletunganishiwanapo lelo mfwile ukukwatapo fimo,Bemba_NNF_Spk2_U_e6a787599e_Utterance_11_50_75.wav,12.905
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_12,pa numafye bwaila amalampi yamutuntula  ninshi yayaka pa mulu palya kabili palya pa ncende yakuselausha iya bucilende,Bemba_NNF_Spk2_U_e6a787599e_Utterance_12_50_75.wav,9.455
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_13,mukwangufyanya ukufika apo amakasa yakwe yengapesha ukumutwala servadac alikumanishe ukufika pa mpela yaputula ulubali lwatwa apo ulupili lwapwilila,Bemba_NNF_Spk2_U_e6a787599e_Utterance_13_50_75.wav,9.995
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_14,isa twalanwa kofi mu muputule umbi kabili kuti wapepa na fwaka,Bemba_NNF_Spk2_U_e6a787599e_Utterance_14_50_75.wav,11.375
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_15,lubali lumbi tatulingile ukubamona kwati balibipa saana icakuti twalasakamikwa,Bemba_NNF_Spk2_U_e6a787599e_Utterance_15_50_75.wav,8.566
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_16,nshakutulwike ilya nshita ifyo umulimo wa kupyunga wacindama,Bemba_NNF_Spk2_U_e6a787599e_Utterance_16_50_75.wav,14.135
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_17,namfumu wa musumba wa southbridge aeba shikulu reggie mukwai reggie finshi wacilalanda,Bemba_NNF_Spk2_U_e6a787599e_Utterance_17_50_75.wav,11.375
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_18,kabili mfwile nayambila na mashiwi yamafundisho ya cisumino ayakalandwa na umo uuleilandila kwati nalimo alelanda ku muntu,Bemba_NNF_Spk2_U_e6a787599e_Utterance_18_50_75.wav,11.375
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_19,ukupya ukwabula ukupwa ukupupukila mulya mwine epashintilila ukupapusha kwa muntu wacenjela,Bemba_NNF_Spk2_U_e6a787599e_Utterance_19_50_75.wav,16.919
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_20,ee eico batile lelo finshi ningatontonkanya ifyali no kubipilako,Bemba_NNF_Spk2_U_e6a787599e_Utterance_20_50_75.wav,4.749
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_21,nasenda ifi nga icasuko kabili nashila ba polofesa ukuti basume imilomo no kulolela,Bemba_NNF_Spk2_U_e6a787599e_Utterance_21_50_75.wav,4.749
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_22,nshakwete umwenso nangu umo nga nalibombelefye bwino efyalandile cilumendo umo umukote ukwabula ukusakamana,Bemba_NNF_Spk2_U_e6a787599e_Utterance_22_50_75.wav,8.357
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_23,mita yalitwalilile ukubombafye bwino mu 1899 kabili nalimo ukufikafye na ku kupwa kwa mwanda wa myaka,Bemba_NNF_Spk2_U_e6a787599e_Utterance_23_50_75.wav,8.135
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_24,keswick mu mweshi wa kutumpu pa 22 inshita 18 37 mukwai ba bamama,Bemba_NNF_Spk2_U_e6a787599e_Utterance_24_50_75.wav,5.694
NNF,F,Spk2,U_e6a787599e,50_75,Bemba_NNF_Spk2_U_e6a787599e_Utterance_25,alikwete icitetekelo muli ena icisesha impili,Bemba_NNF_Spk2_U_e6a787599e_Utterance_25_50_75.wav,7.88
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_1,nshacibikako na mano yakucenjela ukukanapepeela mu cimuni,Bemba_NNF_Spk2_U_e6a787599e_Utterance_1_75_100.wav,5.675
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_2,westmere na ine twalibweleko pa numa yakwakita kwa kubalilapo kabili twatontonkenye ukuti nalimo amoneke kwati aleitwishika,Bemba_NNF_Spk2_U_e6a787599e_Utterance_2_75_100.wav,7.01
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_3,ukwisula na maka apakwingilila lye tenti robin afulumwike na icipe cakwe no kupunda apakalamba,Bemba_NNF_Spk2_U_e6a787599e_Utterance_3_75_100.wav,8.435
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_4,efyapundile  servadac ukwabula ukusesha amenso yakwe pali telesukopo,Bemba_NNF_Spk2_U_e6a787599e_Utterance_4_75_100.wav,9.8
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_5,ifimenwa fya goba tafimena pa muulu wa tuncindu lelo fimena panshi ya mushili pa mishila yapala iya mumbu teifyo,Bemba_NNF_Spk2_U_e6a787599e_Utterance_5_75_100.wav,9.8
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_6,nalasenda iloba lyafita no tupimfya twa pensulo cisuma,Bemba_NNF_Spk2_U_e6a787599e_Utterance_6_75_100.wav,5.675
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_7,nga kusunga umulapo umo afwile ukulofya cimo pafilenga alesekelela ukukonka na intanda sha mweo wakwe fyasobelwa,Bemba_NNF_Spk2_U_e6a787599e_Utterance_7_75_100.wav,7.589
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_8,kabili nailandila nacibipisha ukuti efyo cili,Bemba_NNF_Spk2_U_e6a787599e_Utterance_8_75_100.wav,5.675
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_9,mwampele bacinelubali babili ndefwaya ukupanga ba pabula imiku ibili bushe niwe horatio hamlet alelanda,Bemba_NNF_Spk2_U_e6a787599e_Utterance_9_75_100.wav,5.675
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_10,bamwipwishe ukwisabamona ku musumba wa chelsea kabili balandile ifyo batemwa hilda,Bemba_NNF_Spk2_U_e6a787599e_Utterance_10_75_100.wav,8.435
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_11,ee kuli fimo fyonse efyalandile rachael mukwangufyanya alelolesha ne nkanshi iluba aleyalanganya ku tukondo kwakwe,Bemba_NNF_Spk2_U_e6a787599e_Utterance_11_75_100.wav,5.675
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_12,muli ubu ubumi bwandi ubwabafye fimo fiine kulya kucitika kwaliweme saana,Bemba_NNF_Spk2_U_e6a787599e_Utterance_12_75_100.wav,12.414
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_13,mukwangufyanya alimumfwile pa ciibi cine takwali apakufulumukila apali ponse,Bemba_NNF_Spk2_U_e6a787599e_Utterance_13_75_100.wav,17.704
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_14,ee lyena fimo ificililepo fimo ifikulu saana nkashininkisha ukukonka nelyo lyena kuti bansungila bwino kwisa,Bemba_NNF_Spk2_U_e6a787599e_Utterance_14_75_100.wav,5.675
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_15,kulya ciifwika amashiwi yakucifisa ne nsalu yacilangililo,Bemba_NNF_Spk2_U_e6a787599e_Utterance_15_75_100.wav,8.435
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_16,lelo nalishombweke no uyu munandi kabili nshaishibe ukuti aleteya mulufyengo mu nshita yabubili iya cangalo,Bemba_NNF_Spk2_U_e6a787599e_Utterance_16_75_100.wav,6.68
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_17,imibele yabo yalyalwike ukukonka amashuko ayaishile yaleyaluka mukukwata na mukubulwa,Bemba_NNF_Spk2_U_e6a787599e_Utterance_17_75_100.wav,6.785
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_18,mpundu munankwe acitile ifyo ashatemenwe kabili apilibwile icikope cakwe ukulosha ku cibumba,Bemba_NNF_Spk2_U_e6a787599e_Utterance_18_75_100.wav,12.414
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_19,nalikutemwa mukukakuka ilyo abaume baletulukusha ukucita icilungeme nalikutemwa mukupwililika ilyo bafuma ku kutashiwa,Bemba_NNF_Spk2_U_e6a787599e_Utterance_19_75_100.wav,12.635
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_20,alafwaya ukuupa hilda iyi imyaka itatuno kucilapo,Bemba_NNF_Spk2_U_e6a787599e_Utterance_20_75_100.wav,6.946
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_21,baba pa cifyala wamona bonse tuli bafyala,Bemba_NNF_Spk2_U_e6a787599e_Utterance_21_75_100.wav,7.325
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_22,pepa tukonke no wandi na baume bakwa shikulu wabakapokola,Bemba_NNF_Spk2_U_e6a787599e_Utterance_22_75_100.wav,8.435
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_23,nshakuwamina ukufikapo kabili ufwile watalushiwa ku kukowela kwa mikalile iyaikatana,Bemba_NNF_Spk2_U_e6a787599e_Utterance_23_75_100.wav,9.8
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_24,bushe akumanishe shani ukubomba munshila iishaiwamina,Bemba_NNF_Spk2_U_e6a787599e_Utterance_24_75_100.wav,8.206
NNF,F,Spk2,U_e6a787599e,75_100,Bemba_NNF_Spk2_U_e6a787599e_Utterance_25,tawaishibako umo pali bacon na tallow kandulo teti ulande amalyashi yapa mitanto,Bemba_NNF_Spk2_U_e6a787599e_Utterance_25_75_100.wav,4.226
NNF,F,Spk4,U_5cdd7a204b,175_200,Bemba_NNF_Spk4_U_5cdd7a204b_Utterance_1,pa mupando akatalamukila mu koona mwali abantu ababungene pamo,Bemba_NNF_Spk4_U_5cdd7a204b_Utterance_1_175_200.wav,7.233
NNF,F,Spk4,U_5cdd7a204b,175_200,Bemba_NNF_Spk4_U_5cdd7a204b_Utterance_2,nalyo line elyofye nabwelele ukufuma pa lwendo lwakunasha kabili ndefwaisha saana ukutusha,Bemba_NNF_Spk4_U_5cdd7a204b_Utterance_2_175_200.wav,8.835
